,floor,url,price,title,community,location,community_c,community_loc,duration
199,低层/6层,http://sh.lianjia.com/zufang/shz3386539.html,3500,梅陇七村，随时可看，温馨之家，低楼层,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
189,高层/6层,http://sh.lianjia.com/zufang/shz3399671.html,3600,梅陇七村，交通便利，小户型，降价出租,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
624,高层/6层,http://sh.lianjia.com/zufang/shz3289250.html,3800,梅陇七村，视野很好，出行方便，一链倾城,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
156,中层/6层,http://sh.lianjia.com/zufang/shz3432240.html,3800,享受好房，出行方便，小户型，黄金楼层,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
100,中层/6层,http://sh.lianjia.com/zufang/shz3388556.html,3800,梅陇七村，空气清新，小户型，高清实拍,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
422,低层/6层,http://sh.lianjia.com/zufang/shz3451200.html,3800,梅陇七村，小户型，低楼层，有钥匙房源,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
580,低层/6层,http://sh.lianjia.com/zufang/shz3394171.html,3800,梅陇七村，好房好心情，上门实勘，低区出入方便,梅陇七村,华东理工,梅陇七村,"121.423958,31.139054",2631.0
96,高层/6层,http://sh.lianjia.com/zufang/shz3456064.html,3600,地铁房，真实在租，高区景观房，新鲜好房,东陆新村六街坊,金桥,东陆新村六街坊,"121.596859,31.278813",2633.0
820,中层/6层,http://sh.lianjia.com/zufang/shz3438265.html,3500,好楼层，交通方便，观望后悔莫及，1室1厅,龙华茶花园,龙华,龙华茶花园,"121.414324,31.151158",2638.0
1901,高层/6层,http://sh.lianjia.com/zufang/shz3413059.html,4000,1室1厅，采光好，地铁直达，如您所见,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1299,低层/6层,http://sh.lianjia.com/zufang/shz3454235.html,3200,浦发绿城，新鲜挂牌，低区出入方便，温馨之家,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
887,高层/6层,http://sh.lianjia.com/zufang/shz3338618.html,3600,真实在租，高区景观房，出行方便，温馨之家,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1121,高层/6层,http://sh.lianjia.com/zufang/shz3441560.html,3300,紧邻地铁，吉宅出租，上门实勘，温馨一室,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1095,高层/6层,http://sh.lianjia.com/zufang/shz3338618.html,3600,真实在租，高区景观房，出行方便，温馨之家,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1237,低层/6层,http://sh.lianjia.com/zufang/shz3430786.html,4000,浦发绿城，温馨一室，地铁沿线，新鲜挂牌,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1915,高层/6层,http://sh.lianjia.com/zufang/shz3413059.html,4000,1室1厅，采光好，地铁直达，如您所见,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1353,中层/6层,http://sh.lianjia.com/zufang/shz3394491.html,4000,浦发绿城，1室1厅1卫，好房好心情，黄金楼层,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1254,中层/6层,http://sh.lianjia.com/zufang/shz3439132.html,4000,浦发绿城，享受好房，上门实拍，地铁沿线,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
1447,中层/6层,http://sh.lianjia.com/zufang/shz3401326.html,4000,浦发绿城，一链倾城，出行方便，上门实勘,浦发绿城,三林,浦发绿城,"121.538258,31.155091",2639.0
593,高层/6层,http://sh.lianjia.com/zufang/shz3424393.html,3500,汇成二村，1室0厅，上门实勘，如您所见,汇成二村,上海南站,汇成二村,"121.435113,31.146257",2643.0
71,中层/6层,http://sh.lianjia.com/zufang/shz3406444.html,3200,上门实拍，交通便利，热门房源，看房方便,汇成二村,上海南站,汇成二村,"121.435113,31.146257",2643.0
119,低层/6层,http://sh.lianjia.com/zufang/shz3334969.html,3600,汇成二村，链家好房，紧邻地铁，上下楼方便,汇成二村,上海南站,汇成二村,"121.435113,31.146257",2643.0
157,高层/6层,http://sh.lianjia.com/zufang/shz3432439.html,2600,汇成二村，温馨一室，上门实拍，交通便利,汇成二村,上海南站,汇成二村,"121.435113,31.146257",2643.0
1109,高层/6层,http://sh.lianjia.com/zufang/shz1046771.html,3800,汇成三村，视野很好，温馨之家，错过不再有,汇成三村,上海南站,汇成三村,"121.433436,31.144315",2647.0
998,中层/6层,http://sh.lianjia.com/zufang/shz3417627.html,3800,上门实勘，1室1厅1卫，黄金楼层，吉宅出租,汇成三村,上海南站,汇成三村,"121.433436,31.144315",2647.0
1375,高层/6层,http://sh.lianjia.com/zufang/shz3412592.html,4000,朱家门小区，上门实勘，吉宅出租，1室1厅,朱家门小区,金桥,朱家门小区,"121.580758,31.276620",2647.0
1771,中层/6层,http://sh.lianjia.com/zufang/shz3435754.html,3400,交通便利，温馨之家，空气清新，业主新委托,朱家门小区,金桥,朱家门小区,"121.580758,31.276620",2647.0
123,高层/6层,http://sh.lianjia.com/zufang/shz3447668.html,3200,闹中取静，上门实拍，享受好房，有钥匙,朱家门小区,金桥,朱家门小区,"121.580758,31.276620",2647.0
550,高层/6层,http://sh.lianjia.com/zufang/shz3409398.html,3300,汇成三村，温馨之家，高区景观房，放心好房,汇成三村,上海南站,汇成三村,"121.433436,31.144315",2647.0
1153,高层/6层,http://sh.lianjia.com/zufang/shz3366556.html,3200,永安新村，上门实拍，地铁直达，降价房源,永安新村,洋泾,永安新村,"121.550722,31.248280",2649.0
1675,中层/6层,http://sh.lianjia.com/zufang/shz3444906.html,3500,永安新村，生活很便利，如您所见，温馨之家,永安新村,洋泾,永安新村,"121.550722,31.248280",2649.0
1433,中层/6层,http://sh.lianjia.com/zufang/shz3372880.html,3200,永安新村，黄金楼层，上门实勘，真实在租,永安新村,洋泾,永安新村,"121.550722,31.248280",2649.0
1201,中层/6层,http://sh.lianjia.com/zufang/shz3446447.html,3800,小户型，黄金楼层，链家房源，新出好房,永安新村,洋泾,永安新村,"121.550722,31.248280",2649.0
1023,高层/6层,http://sh.lianjia.com/zufang/shz3444499.html,3500,长桥七村，温馨之家，新鲜好房，真实在租,长桥七村,长桥,长桥七村,"121.436935,31.131048",2652.0
1038,高层/6层,http://sh.lianjia.com/zufang/shz3440057.html,3500,长桥七村，光线非常好，新上房源，真实在租,长桥七村,长桥,长桥七村,"121.436935,31.131048",2652.0
2206,低层/9层,http://sh.lianjia.com/zufang/shz3375385.html,3800,金桥商务公寓，链家好房，温馨一室，低楼层,金桥商务公寓,金桥,金桥商务公寓,"121.599501,31.248650",2667.0
2218,低层/9层,http://sh.lianjia.com/zufang/shz3400210.html,3600,金桥商务公寓，低楼层，1室1厅，观望后悔莫及,金桥商务公寓,金桥,金桥商务公寓,"121.599501,31.248650",2667.0
2233,低层/9层,http://sh.lianjia.com/zufang/shz1987801.html,3800,金桥商务公寓，低楼层，小户型，有爱有家,金桥商务公寓,金桥,金桥商务公寓,"121.599501,31.248650",2667.0
2199,低层/9层,http://sh.lianjia.com/zufang/shz3400210.html,3600,金桥商务公寓，低楼层，1室1厅，观望后悔莫及,金桥商务公寓,金桥,金桥商务公寓,"121.599501,31.248650",2667.0
2187,低层/9层,http://sh.lianjia.com/zufang/shz3375385.html,3800,金桥商务公寓，链家好房，温馨一室，低楼层,金桥商务公寓,金桥,金桥商务公寓,"121.599501,31.248650",2667.0
1417,低层/6层,http://sh.lianjia.com/zufang/shz3342365.html,2800,华高一村，毗邻地铁，低区出入方便，观望后悔莫及,华高一村,高行,华高一村,"121.612805,31.281095",2668.0
605,高层/7层,http://sh.lianjia.com/zufang/shz3453840.html,3900,华高一村，上门实拍，高区阳光房，放心好房,华高一村,高行,华高一村,"121.612805,31.281095",2668.0
446,低层/6层,http://sh.lianjia.com/zufang/shz3400622.html,2100,华高一村，交通方便，高清实拍，随时看房,华高一村,高行,华高一村,"121.612805,31.281095",2668.0
975,低层/6层,http://sh.lianjia.com/zufang/shz3408858.html,3500,地铁直达，上下楼方便，上门实拍，温馨之家,华高一村,高行,华高一村,"121.612805,31.281095",2668.0
590,中层/6层,http://sh.lianjia.com/zufang/shz3419572.html,4000,出行方便，上门实勘，景观房，1室1厅,东航龙华苑,龙华,东航龙华苑,"121.451827,31.166152",2699.0
181,低层/6层,http://sh.lianjia.com/zufang/shz3448434.html,4000,田林六村，有钥匙房源，抢鲜笋盘，小户型,田林六村,田林,田林六村,"121.366901,31.220617",2701.0
29,高层/6层,http://sh.lianjia.com/zufang/shz3422594.html,3600,田林六村，来电即看，业主刚降价，采光无遮挡,田林六村,田林,田林六村,"121.366901,31.220617",2701.0
941,高层/6层,http://sh.lianjia.com/zufang/shz3408003.html,3600,田林六村，一室小户型，真实在租，紧邻地铁,田林六村,田林,田林六村,"121.366901,31.220617",2701.0
33,低层/6层,http://sh.lianjia.com/zufang/shz3428603.html,4000,上门实勘，热门带看，温馨一室，一链倾城,田林六村,田林,田林六村,"121.366901,31.220617",2701.0
12,低层/6层,http://sh.lianjia.com/zufang/shz3336238.html,4000,新里城和合苑，稀缺南北通，上下楼方便，热门带看,新里城和合苑,三林,新里城和合苑,"121.526514,31.158217",2727.0
22,中层/6层,http://sh.lianjia.com/zufang/shz3391472.html,4000,新里城和合苑，看房方便，空气清新，一室小户型,新里城和合苑,三林,新里城和合苑,"121.526514,31.158217",2727.0
1154,中层/6层,http://sh.lianjia.com/zufang/shz3367256.html,4000,有爱有家，温馨之家，生活很便利，黄金楼层,新里城和合苑,三林,新里城和合苑,"121.526514,31.158217",2727.0
373,中层/6层,http://sh.lianjia.com/zufang/shz3402623.html,4000,上门实勘，紧邻地铁，光线充足，一室小户型,新里城和合苑,三林,新里城和合苑,"121.526514,31.158217",2727.0
1009,低层/6层,http://sh.lianjia.com/zufang/shz3416709.html,3500,金桥花苑，上门实勘，生活很便利，1室1厅,金桥花苑,金桥,金桥花苑,"121.582540,31.259944",2729.0
1050,低层/6层,http://sh.lianjia.com/zufang/shz3416709.html,3500,金桥花苑，上门实勘，生活很便利，1室1厅,金桥花苑,金桥,金桥花苑,"121.582540,31.259944",2729.0
1068,中层/6层,http://sh.lianjia.com/zufang/shz3451716.html,3200,长桥六村，温馨之家，新上房源，景观房,长桥六村,长桥,长桥六村,"121.436869,31.132975",2737.0
1141,高层/7层,http://sh.lianjia.com/zufang/shz3368340.html,3300,舒乐小区，温馨一室，真实在租，高区阳光房,舒乐小区,华东理工,舒乐小区,"121.434405,31.130467",2739.0
1957,高层/18层,http://sh.lianjia.com/zufang/shz3291313.html,3500,空气清新，真实在租，近地铁，温馨一室,画家村,金桥,画家村,"121.579330,31.275904",2743.0
689,高层/6层,http://sh.lianjia.com/zufang/shz3436455.html,3600,画家村，高清实拍，错过不再有，紧邻地铁,画家村,金桥,画家村,"121.579330,31.275904",2743.0
1937,高层/18层,http://sh.lianjia.com/zufang/shz3291313.html,3500,空气清新，真实在租，近地铁，温馨一室,画家村,金桥,画家村,"121.579330,31.275904",2743.0
575,高层/6层,http://sh.lianjia.com/zufang/shz3436455.html,3600,画家村，高清实拍，错过不再有，紧邻地铁,画家村,金桥,画家村,"121.579330,31.275904",2743.0
161,高层/6层,http://sh.lianjia.com/zufang/shz3435877.html,3600,画家村，享受好房，交通便利，马上看房,画家村,金桥,画家村,"121.579330,31.275904",2743.0
1225,高层/6层,http://sh.lianjia.com/zufang/shz3416553.html,3800,博三小区，高清实拍，一链倾城，闹中取静,博三小区,金桥,博三小区,"121.581836,31.265159",2745.0
1067,中层/6层,http://sh.lianjia.com/zufang/shz3450937.html,3400,徐汇锦梅苑，新出好房，好房好心情，1室1厅,徐汇锦梅苑,华东理工,徐汇锦梅苑,"121.423463,31.132762",2745.0
872,高层/6层,http://sh.lianjia.com/zufang/shz3394319.html,3600,徐汇锦梅苑，视野开阔，新出房源，上门实勘,徐汇锦梅苑,华东理工,徐汇锦梅苑,"121.423463,31.132762",2745.0
585,中层/6层,http://sh.lianjia.com/zufang/shz3412554.html,3600,龙吴路410弄，出行方便，温馨一室，上门实拍,龙吴路410弄,龙华,龙吴路410弄,"121.451950,31.157659",2751.0
789,中层/6层,http://sh.lianjia.com/zufang/shz3415734.html,3300,温馨一室，地铁房，真实在租，景观房,龙吴路410弄,龙华,龙吴路410弄,"121.451950,31.157659",2751.0
437,中层/6层,http://sh.lianjia.com/zufang/shz3409816.html,3800,梅陇五村，抢鲜笋盘，好楼层，地铁房,梅陇五村,华东理工,梅陇五村,"121.422402,31.134985",2753.0
831,低层/6层,http://sh.lianjia.com/zufang/shz3447274.html,2000,梅陇五村，一室小户型，低区出入方便，毗邻地铁,梅陇五村,华东理工,梅陇五村,"121.422402,31.134985",2753.0
918,中层/6层,http://sh.lianjia.com/zufang/shz3402009.html,3400,生活很便利，链家房源，小户型，光线充足,梅陇五村,华东理工,梅陇五村,"121.422402,31.134985",2753.0
380,高层/6层,http://sh.lianjia.com/zufang/shz3333317.html,3300,1室1厅，闹中取静，好房好心情，上门实勘,梅陇五村,华东理工,梅陇五村,"121.422402,31.134985",2753.0
598,高层/6层,http://sh.lianjia.com/zufang/shz3342183.html,3600,上门实勘，放心好房，温馨一室，毗邻地铁,梅陇五村,华东理工,梅陇五村,"121.422402,31.134985",2753.0
344,高层/6层,http://sh.lianjia.com/zufang/shz3333317.html,3300,1室1厅，闹中取静，好房好心情，上门实勘,梅陇五村,华东理工,梅陇五村,"121.422402,31.134985",2753.0
17,中层/6层,http://sh.lianjia.com/zufang/shz3296346.html,2900,看房有钥匙，降价房源，1室0厅1卫，上门实勘,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
140,低层/6层,http://sh.lianjia.com/zufang/shz3353520.html,3200,上下楼方便，上门实拍，有爱有家，钥匙房,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
102,低层/6层,http://sh.lianjia.com/zufang/shz3429452.html,3500,好房好心情，地铁沿线，低区出入方便，高清实拍,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
350,高层/6层,http://sh.lianjia.com/zufang/shz3392089.html,3300,汇成一村，上门实拍，高区采光好，一链倾城,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
263,低层/6层,http://sh.lianjia.com/zufang/shz3456219.html,3500,汇成一村，业主新委托，低区出入方便，生活很便利,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
159,低层/6层,http://sh.lianjia.com/zufang/shz3446277.html,3500,汇成一村，地铁沿线，随到随看，上门实拍,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
395,高层/6层,http://sh.lianjia.com/zufang/shz3390004.html,3300,上门实拍，视野很好，放心好房，出行方便,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
26,高层/6层,http://sh.lianjia.com/zufang/shz3377731.html,2800,汇成一村，采光无敌好，看房有钥匙，好房好心情,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
863,高层/6层,http://sh.lianjia.com/zufang/shz3457868.html,3000,汇成一村，好房好心情，采光无敌好，温馨一室,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
862,低层/6层,http://sh.lianjia.com/zufang/shz3458073.html,2850,汇成一村，上下楼方便，温馨一室，观望后悔莫及,汇成一村,上海南站,汇成一村,"121.433921,31.146042",2755.0
1001,高层/6层,http://sh.lianjia.com/zufang/shz3411960.html,4000,柳一小区，闹中取静，交通便利，如您所见,柳一小区,金桥,柳一小区,"121.582838,31.262722",2757.0
